class, id, rating, comment
"neg","23545","1","Horrível	Detestei o app.. além de ser um sacrifício conseguir as três estrelas, ele fica fazendo muita propaganda que atrapalha o jogo, fica  travando os passarinhos e ainda tem que atualizar muitas vezes o que pesa muito na memória do cel -_-"
"neg","36129","1","Guiiiii	Este jogo  muito chato"
"neg","7735","1","Lamentável	Eu passo 5 horas instalando um jogo desse porte e simplesmente não hora de abrir diz 'erro na rede. Tente novamente'.  O legal é que. A gente paga para ficar frustrado"
"neg","177643","1","Advilson	nao percam o tempo de vcs com esta bosta e melhor sentar no vaso kkkkkk"
"neg","43015","1","Samsung Galaxy Y	simplesmente não funciona no meu! =/"
"neg","35249","1","Xperia play	Não roda no xperia play :( E porque ele é feito para jogos"
"neg","76713","1","Lixo	Nao instala mo meu  galaxy fit"
"neg","169734","1","Muita propaganda	Essa última atualização colocou pra aparecer essa propaganda da jlo e do enrique iglesias durante o jogo direto, é um saco!!!! Se não parar vou deletar o jogo!!!"
"neg","45869","1","Pablo perda de tempo nao instala"
"neg","77401","1","Muito podre"
"neg","73842","1","Solução Jááá!	PESSOAL DA ROVIO KD VCS? TODOS ESPERANDANDO UMA SOLUÇÃO PELA ÚLTIMA FRACASSACA ATUALIZAÇÃO.  QUEREMOS JOGAAAAAAAR! !!!!!!!!    :-)"
"neg","33720","1","Bug No Tablet da Multi-Laser	eu já estava tendo esse bug no Angry Birds Space comum, e como o Star Wars é só um Space modificado... continuou o erro, é o seguinte, o jogo funciona normal, mas sempre que estou numa fase e abro o menu de pause o jogo se fecha... queria saber como contatar a Rovio..."
"neg","6838","1","P 698	Gastei dinheiro atoa. Porque não avisam que nao é compativel ao android 2.3.4."
"neg","157166","1","Jogo bom, mas só com cash	O jogo eh muito bom, porém nítido do desenvolvedor em você ter que comprar dinheiro para evoluir... E para quem não quer gastar, nem baixa porque não se faz dinheiro no jogo, faz trocado apenas o que não serve para nada."
"neg","51453","1","Não perca seu tempo	Joguinho criado para crianças de 0 a 5 anos. Passar o tempo com este jogo é retardar sua mente."
"neg","100953","1","Reclamacao	Quando eu comeco o jogo ele te em verificando atualizacao e depois da em erro toda hora"
"neg","12964","1","Não funciona!	Comprei e instalei,  fiz o download dos dados adcionais e na hora de iniciar da erro,  ja reinstalei e nada.  Se nao for compativel cm meu aparelho pq disponibiliam para compra?  Solucionem ou quero meu reembolso."
"neg","32524","1","Credo	O jogo e bom mais tem Muita propaganda de jogos uma merda"
"neg","9907","1","NAAO PREEESTA	NÃO PRESTA , PODE CRER , NO GALAXY Y GT-5367 ( COM TV ) . ELE NÃO RODA , E NEM EM OUTROS DISPOSITIVOS ( SEGUNDO OS OUTROS COMENTARIOS ) ."
"neg","74820","1","È...até que esse jogo e legal mais, ele fica travando no meu tablet."
"neg","109608","1","Uma merda,trava toda hora,muito ruim,não baixem,se vc instalar vc perdeu um tempo de sua vida a toa"
"neg","117045","1","Galaxy Y	Naum funcionar, fico cheio de quadradinho na tela"
"neg","174612","1","So da erro no servidor."
"neg","90188","1","NAOOO PEEEGAAA!!!!!!	Q lixo de jogo!!! Muito mal bolado, demora muito pra baixar e nao funciona."
"neg","93061","1","Ta dando bug	O jogo fica numa tela pequena e para de funcionar, muito ruim o jogo."
"neg","90074","1","Não percam tempo!!!	Não roda no meu Sony Ericsson live walkman e pelos vistos em muito outros, apenas tempo perdido"
"neg","186636","1","Uma bos.... Nao BAIXEM como eu disse uma bos......"
"neg","93064","1","Viado e vc que vai le	Esse jogo e chato pa caramba faz outro seus bostas"
"neg","49240","1","Estevao	Não perca seu tempo! Uma merda."
"neg","107230","1","péssimo	Uma bosta"
"neg","134755","1","Gabriel	Odeio avaliar sem jogar mas parese ser legal"
"neg","31049","1","Nao gostei nem consigo jogar..."
"neg","4076","1","tem multiplayer! e não consigo recuperar a liberta	não tem multiplayer!!!!! a versão iphone tem! o q a konami tem contra o android? até alex kid tem multiplayer. PQP a falta de um multiplayer cagou o jogo!    o outro ponto negativo é que você não consegue reinstalar a libertadores depois que restaura o telefone. Já vi q não foi apeas comigo que aconteceu isso. Libertadores para mim = dinheiro perdido."
"neg","174750","1","Não vai atualizar esse ano não??	Ta foda hein, nem ta dando pra mexer... =/"
"neg","182113","1","Lixo	Lixo!!!  Não funciona!!?"
"neg","190322","1","Credo volta pro mar oferenda	Orrivel credo pessimo"
"neg","137510","1","Mega	Muito fracoo e uma bosta"
"neg","55408","1","N	Nao presta"
"neg","65944","1","Nao baixem!!!!	Isso nao eh o jogo...   eh uma merda  que inventaram"
"neg","88128","1","Pessimo	Kem senta na frente do computador pra criar um lixo desses...tanto jogo louko pra criar vai inventar um lixo desses"
"neg","121653","1","Afs	Não gostei dessa atualização diz erro no servidor mais ja to com a rede wifi pegando.Resolvam isso e mudo minha avaliação"
"neg","5983","1","Lento	Não entendo pq esses últimos três jogos lançados pela gameloft ficam lentos no meu HTC one x, que é um celular quad, dead trigger fica perfeito, só os jogos da gameloft que ficam lento, 14 reais jogados fora"
"neg","165737","1","Nao atualizem	Jogo perfeito , estava adorando ate fazer a atualizaçao , depois q atualizei piorou em 100% agora ele fica travando e perdeu todo o audio , não atualizem não vale a pena"
"neg","60431","1","Bom	Muito excelente , perfeito."
"neg","58909","1","Galaxy 5	ruim vc salva o jpgo e so pode jogar na versão paga"
"neg","61728","1","Poderia ser bom	Se wlw tivesse mais comandos e manobras poderia.ser bok.  Também falta um detalhes no cenário.ç, da pra passa uns 5 minutos reparar q ele é muito fakinho..."
"neg","179336","1","Galaxy X (Nexus)	Ao iniciar diz que o aplicativo não funciona no celular. Deve ser por não ter suporte ao ICS. Se atualizarem isso mudo a avaliação."
"neg","76249","1","Demoro	Demora muito pra baixar"
"neg","47061","1","É muito lento, assim não da né. ....."
"neg","8743","1","Estranho	O jogo é muito bom pois tenho bo Tablet, mas no meu Defy, ele fica aparecendo toda hora o símbolo da GAMELOFT e não sai daí, tomara que haja atualização pois adoro esse jogo!"
"neg","155793","1","Não funciona	Testei no galaxy y e não funcionou :("
"neg","73447","1","Não funciona mais	Depois que atualizo. Parou de funcionar"
"neg","123556","1","Um lixo	Ate pra entrar no jogo vc paga,ate pra cagar vc paga,perca de tempo,ja comprei mais de mil reais em apk desde o inicio,este gratis éperca de tempo."
"neg","83836","1","Melhorar	Ei mano o orificio de onde bola morre é muito aberto tenho outro pinball istalado comparando com o seu o teu esta pessimo diminua a velocidade da bola ok."
"neg","116367","1","Enganacao	Nao percam seu tempo baixando que nao serve pra nada."
"neg","49164","1","Uma bosta	E muito ruim tem q conectar no PC isso e pessimo"
"neg","10187","1","Problema	No meu Lg optimus P350 nao ta pegando. Aparece q ta carregando e depois fecha o app."
"neg","147025","1","Uma merdaaaaaa	Mano que jogo bodre um caralho porra que merda e essa que eu joguei nao presta so pra jogar tempo fora!!"
"neg","67368","1","nao pegou no meu xt300"
"neg","34729","1","Não funciona	Quando eu toco no ícone do jogo nem abre apenas fica preta a tela e volta pro menu"
"neg","31553","1","Drag racing	Jogo daora"
"neg","186451","1","Atualizacao	nao gostei da ultima atualizacao, dobrou o preco de tudo, desrespeito, jogava a meses, parei de jogar e desistalei pela palhacada"
"neg","107987","1",".	Quem invento essa pohha?"
"neg","76293","1","Lg Optimus	To baixando..quero soh ver!!!"
"neg","127214","1","Não abre no galaxi y	No meu celular da ero não abre de jeito nenhum espero que corijan estes eros. Nen com as atualização teve jeito."
"neg","11845","1","Uma bosta	Comprei quando tinha um Atrix e rodava mil maravilhas, agora troquei por Galaxy Note e diz que não é compativel com meu dispositivo. Parece piada."
"neg","82740","1","Porra toma no cu essa porra nem abril no meu mb300"
"neg","90213","1","Ñ Funciona	Ñ funcionou no meu Galaxy S, perdi meu tempo baixando. Ñ baixem!"
"neg","7153","1","Atenção para quem possui galaxy s, s II e e gtab.Mandei um email para e.a. e a rwsposta oficial é que nestes aparelhos não existe compatibilidade.GSII"
"neg","37082","1","No ace n presta	No galaxy ace fica muito lento uma merda"
"neg","49292","1","Que bostao	Nao da pra saber se essa merda é um jogo ou um aplicativo de faser qualqyer merda"
"neg","6790","1","O jogo merece 5 estrelas	Mas só dou uma porque o atendimento é uma porcaria. Comprei o jogo, uso wi fi e não faz a merda do download. Google lixo! Desgraçaaaa!"
"neg","40520","1","Não recomendo	Acabei de desinstalar o programa porque o anti vírus do meu android detectou uma ameaça!"
"neg","12801","1","Ruim	Trava no Optimus 3D, jogabilidade boa, mas nem em dispositivos dual core o jogo fica bom."
"neg","166720","1","Muito ruim	Nao sei como avaliam como 5 estrelas"
"neg","122399","1","Ai	Não da para actualizar. Já e incompatível?! Wtf!?"
"neg","10124","1","Ruim	aff. que podre nao carrega essa bosta."
"neg","163835","1","não gostei	controle difícil, itens extremamente caros"
"neg","9607","1","Não é compatível com o Mini Fire dual chip	perdi dinheiro"
"neg","104239","1","Putz	Num pega no neu LG 3D. Abro o jogo e num sai do icone inicial."
"neg","74969","1","layce	nao sei o que aconteceu, mas nao consigo baixar a atualização"
"neg","182864","1","Merda	Eu baixo essa merda e não ganho moedas no magic piano porra"
"neg","109664","1",".	No meu xt531 ficou dando lag! N recomendo.."
"neg","34123","1","1Ghz não aguenta	Do que adianta ser belo é fiçar lento em processadores de 1ghz ... A Rovio pecou em não testar em aparelhos de diversas marcas Mini pro. Aparelho médio_Forte não tá funfando corretamente lento o touch do jogo e fecha sozinho."
"neg","92794","1","Jogo mierda	Afz q merda nao abre"
"neg","73499","1","quero jogar	Quero jogar mas  tah baixando ainda"
"neg","93067","1","Nao consigo baixar	Esta dando problemas no meu Galaxy S5830 alguem e diz porque esta acontecendo isso?"
"neg","146527","1","Lixo...."
"neg","117522","1","Lixo	PO foi uma merda o logo entra mad ñ  da Pra ver o jogo fica Tudo embaçado"
"neg","90153","1","Impossível baixar :(	Nem com reza braba, macumba, etc., consigo baixar esse jogo.  É uma pena. (E olhe que eu uso um firmware CyanogenMod)"
"neg","138834","1","Nao baixem	Essa po... Da pu...quê... pariu não pegou no meu smart y perda de tempo"
"neg","117654","1","Grafico não funfou	na hora de jogar a tela fica preta ;/"
"neg","4259","1","Nem compensa	Poucos times, uniformes ruins, sem multiplayer, sem dribles e um valor alto para compra-lo...agora atualizei, e tava feliz qdo vi q teria Libertadores, mas tem q pagar! Pagar caro!"
"neg","146064","1","Milestone 2	Não abre."
"neg","91014","1","Dsp	Nao vale a pena,nao baixem."
"neg","95488","1","Nao presta	Nao presta"
"neg","13619","1","Não roda nem por reza brava!	Arualizei, desinstalei, instalei de novo não roda no meu galaxy S2!!!!!!!!!"
"neg","139144","1","Não Funciona	Eu devia processar vcs da Gameloft!Comprei o Black Pegasus e o Backstab e os dois não rodaram bem, igual a essa merda que eu baixei!"
"neg","166248","1","N funciona......da erro e força o fechamento....desinstalandooo...."
"neg","155492","1","Deu ruim no meu y duos	Baixei o app e ele travou e finalizou ! Gosto do jogo mas fico triste por não rodar no meu android....."
"neg","50013","1","Buug	Tinha todos os personagens abertos e as missoes feitas um recorde de mais de um milhao e vários skates comprados muita coisa mesmo mas infelismente atendi uma ligação durante uma partida e saiu tuudo tuudo mesmo por isso não sou 5 estrelas"
"neg","165034","1","Viciante	Servidor cai a todo instante.  Perdemos os pontos sem justificativas.  O jogo da vantagens pra quem possui mais pontuação."
"neg","7133","1","Nao funciona no galaxy ace nao baixem"
"neg","91841","1","Nao pg no xt300 e uma droga...."
"neg","8144","1","Só Bugs	Tenho um Galaxy S2, e o jogo tem imensas falhas!  A bola desaparece. As linhas de campo não são desenhadas.   Gastei dinheiro para financiar um jogo feito com imensa falta de profissionalismo!"
"neg","87601","1","Breeze aoc	E um lixo no meu tablet a tela fico pequena e no canto e a minha tela tem a resolucao normal e comum"
"neg","87991","1","uma merda	Naum recomendo"
"neg","13328","1","A porcaria do download de 270 MB nunca baixa completo, pedindo para baixar de novo."
"neg","1317","1","Não dá pra ser feliz...	O jogo é ótimo, os gráficos perfeitos, mas tem duas situações que eu não entendo, de que adianta eu ter um dos aparelhos mais modernos e atuais (S3) se ele só tem 16GB de memória e a GAMELOFT insiste em não liberar a transferencia pro SD ? Fora que ter que estar conectado a alguma rede é outro absurdo, em um vôo por exemplo ou em alguma estrada sem sinal 3G você não joga. Desisti de TODOS os jogos da GAMELOFT por esses dois motivos. Eles precisam entender que um usuario tem outras prioridades para a memoria do seu celular, e não apenas jogos."
"neg","184049","1",":/	Ultima atualizacao um lixo...apagou meus dados level 24 e ainda mandou instalar o jogo dnv...nao baixem"
"neg","179736","1","Galaxy s2	To sofrendo para jogar esse e o modern combat 3 , meu galaxy s2 não roda nada bem ambos , lag fudido , trava muito e além de tudo o aparelho esquenta demais , fora que sempre trava de vez o game , porcaria no galaxy s2."
"neg","33566","1","Não instala	Não instsla mesmo tendo espaço  no dispositivo. Instalo outros aplicativos mas esse aparece a mensagem de memória insuficiente."
"neg","62709","1","Bacana	Não sei ainda como é, black m que apague ao adoptar igual vi em outro celular"
"neg","156837","1","Bom, porem...	ótimo, mas quando atingi  um um lvl alto o jogo começou a dar umas travadas e agora so reinstalando e perdendo todo o processo e o pior e que as moedas do jogo sao um assalto."
"neg","133163","1","Eu ia baixar essa merda mas vou perder tempo"
"neg","162676","1","Não gostei,não baixem"
"neg","10016","1","horrivel	uma verdadeira porcaria!! tenho um galaxy ace e não funcionou, só travou meu celular"
"neg","177915","1","Bem	Não gostei"
"neg","6119","1","Não é possível jogar!	Não funciona no galáxia s3"
"neg","83170","1","Lega	E muito massa"
"neg","9610","1","Mau funcionamento	Por favor GAMELOFT regule o Acelerometro para android 4.0.3 assim não da"
"neg","182959","1","Porcaria	Instalei e joguei pra ganhar credito de outro jogo e nao ganhei. Propaganda enganosa"
"neg","184575","1","Galaxy tab	Gosto muito do jogo, só que a ultima atualização n consegui fazer aparecia erro e q n tinha espaço no dispositivo, desinstalei pra ver se resolvia o problema e agora n consigo instalar, fica dando o mesmo erro, espero q seja resolvido e se alguem puder me ajudar estou aguardando."
"neg","34166","1","Galaxy 5	O jogo não inicia! A tela fica preta, pisca, e volta pro menu. Arrumem isso logo, quero jogar!"
"neg","172758","1","Péssimo... O touch nem pega --'"
"neg","8194","1","Comprei o jogo, fui solicitar o reembolso, em menos de quinze minutos, porém não apareceu a opção.	Muito insatisfeito por não ter conseguido o reembolso."
"neg","86580","1","Essa porra é horrivel	Péssimo"
"neg","74334","1","Lixo	Jogo mo chato alem de consumir muita memoria não so na estalação quanto no processo o celular fica lentão e o jogo e super chato fala serio já vi jogos parecidos melhores do q esse e n consome tanta memoria q nem esse..."
"neg","90131","1","Péssimo	Eu tenho o Galaxy Ace, e ali diz que ele é compatível com meu celular, mais qnd eu vou entrar diz que a aplicação parou inesperadamente -.-'"
"neg","81856","1","Na boa eu tenhu um xperia play o jogo roda legalzinho mais mum consigo usar o tecado ai eu tenhu ki jogar pela tela ai affz na boa arruma issu?"
"neg","51591","1","Horrível	Se tivesse como avaliar sem dar a estrela, não daria nem uma, mais que porra em."
"neg","106052","1","porcaria	Exclui tudo a faze essa merda pegar e nao pegou nao quero saber se e bom desde q pegue pô veio pqp"
"neg","188753","1","Galaxy s3	Não funcionou no meu galaxy s3!!"
"neg","164034","1","Não funciona no Android Jelly Bean	Não funciona no Android Jelly 4.1."
"neg","190783","1","Lixo	Os celular que é 2.2 e não tem flash não pega."
"neg","146961","1","Lento	Arume esse app senao nem estrela ganha"
"neg","90254","1","May	Ocupa muito espaço no celular ;s"
"neg","143270","1","Jogo consome memória o tempo todo.	Acho que hj em dia um aplicativo que fica consumindo memória o tempo nem deveria existir. Tinha tudo para ser bom."
"neg","13817","1","Gaalaxy tabbb	Comprei e tal,  so que desda epoca que comprei ele nunva instala,  o icone vai pra area de trabalho, quando abre a parte do download,  ele para fica tudo 0 e se tocar na tela ele sai do app,  nunca conseguii jogar"
"neg","106894","1","erro	o meu ta sempre com problema pra joga multiplayer, alguem me explica?"
"neg","168516","1","péssimo	mal funciona no meu galaxy S3 sou obrigada a jogar várias vezes a mesma partida isso quando consigo jogar porque o jogo fecha todas as vezes absurdo uma atualização ter estragado um jogo antes tão bom"
"neg","147000","1","Galaxy ace	Baixando agora, vou ver se é bom... :)"
"neg","168843","1","Ads nojentos	não dá mais para jogar , uma droga a cada tela aparece uma tela de ad por cima dá raiva"
"neg","9567","1","Não funciona	Não funciona no Galaxy X!"
"neg","53914","1","Merda nao presta"
"neg","74222","1","Nao consigo baixar	Toda vez que tento nunca consigo =/"
"neg","184408","1","Nao gostei muito	Nao consigo passar mais de nenhuma faze. Desisti. E eh mt demorado a plantacao. Se fosse em portugues seria melhor"
"neg","172896","1","Só fica forçando o fechamento do mesmo no meu cell."
"neg","90092","1","Falha no download	Nao percam seu tempo, tentei umas 4x e nao consegui terminar o download, sempre termina de baixar o aplicativo e quando abre comeca a fazer outro que tbm apresenta falha no download."
"neg","127638","1","Muito ruim	Mas q grande bosta hein"
"neg","179960","1","Isso parece que nao inslala no x8 já tentei mais de 5vezes e nada"
"neg","57582","1","Samsung galaxi	Nao goste ... Nao abria no meu celular"
"neg","39459","1","Merda	Não pega no meu celular essa Merda o meu eo galaxy y    :"
"neg","73812","1","Não atualize	Só funciona com internet"
"neg","12593","1","Não abre	Faz o download, instala, na hora que abre o jogo, aparece a mensagem que já concluiu o download dos arquivos necessários e tem q reiniciar o jogo e não sai disso..."
"neg","5808","1","Não está funcionando.	Após baixar não abre.  Não compre."
"neg","772","1","Perca de fps e sem áudio	1# Depois da ultima atualização o jogo ficou muuuuito lento Adorava o jogo, agora nem tem como jogar mais  Corrijam por favor, e corrijam tambem a localização q o jogo e instalado pois ele nao e instalado no cartao sd, sim na memoria interna do aparelho Ele, junto com o spider man ocupam quase 4gb de memoria sendo q meu aparelho tem apenas 5gb que posso usar  2# Mais uma atualização no jogo e agora ele fica sem áudio na hora de jogar"
"neg","143612","1","N deu	N funciona no meu galaxy tab,ele att mais n abre Pena"
"neg","68066","1","Esse jogo dm pra carregar"
"neg","106177","1","Pessimo	Ele nem abre desinstalando"
"neg","9151","1","Bom , mais num vale a grana gratis ta melhor	Eu pra fika mais dificil coloca c pontos minimo pra c 75 e quando coloca no jogo ele nao funciona joginha de 30 baixa coisa que no gratis nunca tive problema ja que dificuldade é a de um novato mesmo no dificil"
"neg","78409","1","Demora mtu pra baixa, então eu não recomendo"
"neg","9568","1","Porcaria	Já baixei 3 vezes e essa merd.... Não roda. Eu quero meu dinheiro de volta! Depois que eu compro e gasto meu tempo fazendo de tudo pra rodar, o google coloca agora que não é compativel com meu celular. SGS2 Lite..."
"neg","117501","1","Uma porcaria!!	Não funciona essa merda! Travou e ficou reinicializando meu cel,não baixem éssa merda"
"neg","138787","1","Nao rodA	O jogo nao roda no mwu tablet galaxy nen no samsung y duos. Nao perca tempo baixando esse lixo"
"neg","105240","1","O arquivo do pacote é invalido	Dando erro ao tentar instalar."
"neg","47381","1","Nao funcionou o seasons e o rio ele abre e quando esta carregando ele se fecha nao funciona em varios celulares e tablets,nao vou baixar o space"
"neg","87746","1","Muito Ruim	Uma Merdaaaa,  trava toda hora o meu Defy e mostra muita propaganda no meio do jogo!!!!"
"neg","10456","1","Estragaram o jogo	Colocaram novos temas e opções, mas acabaram com a jogabilidade. Nota zero."
"neg","122252","1","Muito bom mais pode ser melhor	Muito legal este jogo mais ocupa muito espaço,e vou tentar baixar os mb adicionais e tem q ter wifi"
"neg","10004","1","Não comprem se forem galaxy ace!	Eu comprei, paguei e me arrependi. Depois de pagar, só há 10 minutos pra reembolsar, o donwload demora 12 e depois, nao deu pra jogar! Eu entro espero 2mins e ele (o jogo) fecha! Não comprem!"
"neg","5944","1","Péssimo	LG P920 Dual Core. Apesar da Gameloft tentar solucionar o problema, a falha ainda persiste. O jogo trava após missão 12 e reinicia. Desconfio que realmente Perdi $$ Lost $$"
"neg","36745","1","Nao abre	Esse jgo nao abre no galaxy X tv"
"neg","110133","1","Trava d+  no sipce nao recomendo"
"neg","10012","1","Não consigo jogar	eu não consigo jogar, não sei oq acontece porque ele carrega e volta para a paginas de jogos. resumindo eu perdi dinheiro por ter comprado esse jogo"
"neg","112252","1","Tediante dpois q vc inicia naum spere novdads a frent"
"neg","59652","1","Nao reconhece as roms do sd, baixei no cel fifa e final fantasi mas nao reconhece,eh uma pena, eu tava empolgado. Xt300"
"neg","155513","1","Odiei	Quando eu entro no meu n funciona q merda"
"neg","78283","1","Uma fase"
"neg","6103","1","Spam de memória RAM	Fica carregado na memória mesmo quando não estamos jogando e ele volta sozinho após fechado com task killer.  Esse jogo Deve ser algum tipo de spyre"
"neg","161281","1","Uma bosta	Vc nao consegue se movimentar!"
"neg","6817","1","Perca seu rico dinheirinho	Decepcionante! Sinto-me lesado!"
"neg","81214","1","Não funciona	Não funciona no nexus 7 com 4.2"
"neg","106946","1","Podre nao gostei	Jogo de viado"
"neg","172808","1","Pessimo	Simplesmente uma merda... O touch dele e horrivel... Nao baixe"
"neg","146981","1","Uma bosta tem q pagar e alem de tudo demora pra baixar....horrivel"
"neg","49317","1","Pessimo!!!	Pra começar nem abre."
"neg","22131","1","Muito ruim	Péssimo, totalmente sem graça..."
"neg","4611","1","Uma porcaria esta versao paga!	A versao free eh mais bacana do que esta paga! joguei dinheiro fora."
"neg","8679","1","Não funciona	Ele simplesmente não abre no meu Xperia s! Preciso de ajuda!!"
"neg","47995","1","Não abre no Defy. Ricardo"
"neg","108027","1","Não cadastra	Não dá para jogar, pois não dá para fazer o fucking cadastro... Mudo a avaliação caso um dia eu consiga fazer o cadastro."
"neg","133871","1","galaxi y	fica travando na hora de atirar. parece ser um jogo muito legal mas ele fica bugando !"
"neg","63594","1","Jogo lixo esse	Chato pa merda"
"neg","178488","1","Meu jogo nao quer abrir	Dps q eu fiz a atualização do jogo, ele não quer abrir...oq eu faço..."
"neg","8475","1","Quero reembolso!	Comprei o jogo e ele não abre. Não baixem.. é fria! Samsung Nexus 4.1.2"
"neg","21510","1","sobre o jogo	alguem me ajuda,eu clikei em instalar ai aparece instalado mais nao tem nada no meu celular,alguem me ajuda ae por favor?"
"neg","140649","1","Chupeta no mamão que porcaria é essa só perdi o meu tempo."
"neg","38839","1","Bosta	Fica torto no meu S3"
"neg","5296","1","Ñ funciono	Essa porcaria ñ funciono no ace! Tm q arruma essa merda."
"neg","9564","1","que merda	no meu motorala atrix nao rodou"
"neg","123641","1","Thayna	Pra jogar precisa da internet ?"
"neg","7247","1","Nao funcionou no galaxy s,baixei 100% mais ele nao abre."
"neg","32352","1","Parou!!!	Era otimo jogava td dia..adorava..atualizei dia 10/12 e parou de funcionar.. Abre o jogo e qnd vou digitar da erro e fecha..quem tem galaxy ace nem adianta baixar...."
"neg","94101","1","Ruim	Tráva muito fraco"
"neg","170028","1","Não funciona no I 1"
"neg","29284","1","Esse jogo e uma bosta ja e a segunda vez que eu baixo no meu mot et300 spice e nao roda de jeito nenhum ele trava e desliga o celular um lixo"
"neg","40004","1","Porcariaa horriveel"
